file_name,pretty_name,brand_guess,consumable_type,hazard_tags,group_key_strict,group_key_loose,sha256,file_size_bytes,primary_area,process_tags,unit_type,on_hand_qty,reorder_point,storage_location,notes,amazon_search_url,amazon_url,amazon_asin,r2_object_key,exact_duplicate_count,is_exact_duplicate,possible_same_item_count_strict,possible_same_item_count_loose
BESTINSelf-LockingBlackNylonTieWraps.jpg,BESTINSelf Locking Black Nylon Tie Wraps,BESTINSelf,packaging,,bestinself locking nylon,bestinself locking,f921b598077d346b65bee116637d2d6a4f9719ef56437133e528458b2e1d1df7,82074,,,,,,,,https://www.amazon.ca/s?k=BESTINSelf+Locking+Black+Nylon+Tie+Wraps,,,Supplies/BESTINSelf-LockingBlackNylonTieWraps.jpg,1,False,1,1
BICMulti-PurposeClassicEditionLighter&FlexWanLighter.jpg,BICMulti Purpose Classic Edition Lighter&Flex Wan Lighter,BICMulti,misc,,bicmulti purpose classic,bicmulti purpose,226a09625bcde5d0d66087d8d339b7d5394055c51497d4216e1cfc256c029798,50288,,,,,,,,https://www.amazon.ca/s?k=BICMulti+Purpose+Classic+Edition+Lighter&Flex+Wan+Lighter,,,Supplies/BICMulti-PurposeClassicEditionLighter&FlexWanLighter.jpg,1,False,1,1
BLACK+DECKERVF110DustbusterReplacementFilter.jpg,BLACK+DECKERVF110Dustbuster Replacement Filter,BLACK+DECKERVF110Dustbuster,misc,,black+deckervf110dustbuster deckervf dustbuster,black+deckervf110dustbuster deckervf,59251767ede5864d86f29df4f7b239c984c9445f8c92d27197c2a9ee33f27d93,16526,,,,,,,,https://www.amazon.ca/s?k=BLACK+DECKERVF110Dustbuster+Replacement+Filter,,,Supplies/BLACK+DECKERVF110DustbusterReplacementFilter.jpg,1,False,1,1
BlankSealSetStone.jpg,Blank Seal Set Stone,Blank,misc,,blank seal stone,blank seal,ac0ff13783f0e2a40147a94ec9485574c563e71a1a5fe4667a36eebd5cb3165c,36649,,,,,,,,https://www.amazon.ca/s?k=Blank+Seal+Set+Stone,,,Supplies/BlankSealSetStone.jpg,1,False,1,1
BlueWaxBlockCarving.jpg,Blue Wax Block Carving,Blue,adhesive,,blue wax block,blue wax,00da3b4af01612c5d2e0e312afa65931910a6a691cd4b30cac546cdf1c4d6da7,35005,,,,,,,,https://www.amazon.ca/s?k=Blue+Wax+Block+Carving,,,Supplies/BlueWaxBlockCarving.jpg,1,False,1,1
Boeray 3 8 Inch NPT Male Thread to 1 4 Inch Female NPT Thread Brass Pipe Fitting Reducing Hex Head Hose Bushing Adapter Convert Pack of 2.jpg,Boeray 3 8 Inch NPT Male Thread to 1 4 Inch Female NPT Thread Brass Pipe Fitting Reducing Hex Head Hose Bushing Adapter Convert Pack of 2,Boeray,misc,,boeray npt thread,boeray npt,b1d53e4b016c1ae8ea0d0cfb42011f9a57639e9ae92b2537b8780670d58e867c,37376,,,,,,,,https://www.amazon.ca/s?k=Boeray+3+8+Inch+NPT+Male+Thread+to+1+4+Inch+Female+NPT+Thread+Brass+Pipe+Fitting+Reducing+Hex+Head+Hose+Bushing+Adapter+Convert+Pack+of+2,,,Supplies/Boeray 3 8 Inch NPT Male Thread to 1 4 Inch Female NPT Thread Brass Pipe Fitting Reducing Hex Head Hose Bushing Adapter Convert Pack of 2.jpg,1,False,1,1
BOMEIPACKPolyimideHighTemperatureResistantTape.jpg,BOMEIPACKPolyimide High Temperature Resistant Tape,BOMEIPACKPolyimide,tape/masking,,bomeipackpolyimide high temperature,bomeipackpolyimide high,a73a3225aee2571a45803a9390c6e7e94dae7e2b0cb94f7ed1c8a600b578fa35,20275,,,,,,,,https://www.amazon.ca/s?k=BOMEIPACKPolyimide+High+Temperature+Resistant+Tape,,,Supplies/BOMEIPACKPolyimideHighTemperatureResistantTape.jpg,1,False,1,1
BoraxFlux12Pound.jpg,Borax Flux12Pound,Borax,misc,,borax flux pound,borax flux,5a3539f2898d2775d1a06bb816851f8b599d3d959cd8f7ea07ef06d9cdae07e5,44243,,,,,,,,https://www.amazon.ca/s?k=Borax+Flux12Pound,,,Supplies/BoraxFlux12Pound.jpg,1,False,1,1
BoschDB743S7-InchContinuousRimDiamondBlade.jpg,Bosch DB743S7 Inch Continuous Rim Diamond Blade,Bosch,blade/cutting,sharp,bosch db s,bosch db,0829cedc2f28e0e8ae21c46096d1a2ca1c40eef3166b359ab5d398428f1364d2,87762,,,,,,,,https://www.amazon.ca/s?k=Bosch+DB743S7+Inch+Continuous+Rim+Diamond+Blade,,,Supplies/BoschDB743S7-InchContinuousRimDiamondBlade.jpg,1,False,1,1
BoschSS5-46SPL5-InchX46-TpiPlainEndScrollSawBladeSilver.jpg,Bosch SS5 46SPL5 Inch X46 Tpi Plain End Scroll Saw Blade Silver,Bosch,blade/cutting,sharp,bosch ss spl,bosch ss,6283ff905421f202985971634561aa44cf524a6745f0152ea8fccac26aa297da,83322,,,,,,,,https://www.amazon.ca/s?k=Bosch+SS5+46SPL5+Inch+X46+Tpi+Plain+End+Scroll+Saw+Blade+Silver,,,Supplies/BoschSS5-46SPL5-InchX46-TpiPlainEndScrollSawBladeSilver.jpg,1,False,1,1
BreezliyBrassPipeFittingReducerAdapter.jpg,Breezliy Brass Pipe Fitting Reducer Adapter,Breezliy,misc,,breezliy brass pipe,breezliy brass,fe6c693ab827ef0092bd525fa23f0aabe1b014a28200235e328393573c0973ef,45307,,,,,,,,https://www.amazon.ca/s?k=Breezliy+Brass+Pipe+Fitting+Reducer+Adapter,,,Supplies/BreezliyBrassPipeFittingReducerAdapter.jpg,1,False,1,1
"Brita Standard Replacement Filter, Reduces Contaminants while keeping healthy minerals, Certified by WQA to reduce Chlorine for improved taste, Made without BPA, Replace after 151 litres, 5 Count.jpg","Brita Standard Replacement Filter, Reduces Contaminants while keeping healthy minerals, Certified by WQA to reduce Chlorine for improved taste, Made without BPA, Replace after 151 litres, 5 Count",Brita,misc,,brita standard filter,brita standard,1041b61c65b8fe7d0028ca5e50d27719c51624eed3cf3599f9187d20277074d5,23076,,,,,,,,"https://www.amazon.ca/s?k=Brita+Standard+Replacement+Filter,+Reduces+Contaminants+while+keeping+healthy+minerals,+Certified+by+WQA+to+reduce+Chlorine+for+improved+taste,+Made+without+BPA,+Replace+after+151+litres,+5+Count",,,"Supplies/Brita Standard Replacement Filter, Reduces Contaminants while keeping healthy minerals, Certified by WQA to reduce Chlorine for improved taste, Made without BPA, Replace after 151 litres, 5 Count.jpg",1,False,1,1
BrownKraftCardstockThickPaper100Sheets.jpg,Brown Kraft Cardstock Thick Paper100Sheets,Brown,adhesive,,brown kraft cardstock,brown kraft,7f364232c5fe93f023a4065992887e0fd2420a38653e0f4b7748f6b6b7095e28,60216,,,,,,,,https://www.amazon.ca/s?k=Brown+Kraft+Cardstock+Thick+Paper100Sheets,,,Supplies/BrownKraftCardstockThickPaper100Sheets.jpg,1,False,1,1
BTF-LIGHTING5in1WB524GHzWiFiLEDController.jpg,BTF LIGHTING5in1WB524GHz Wi Fi LEDController,BTF,misc,,btf lighting wb,btf lighting,03cc144cee127b545fdeb9675ff62b32fe5540dcd01d3931232dd81d7600e63c,46506,,,,,,,,https://www.amazon.ca/s?k=BTF+LIGHTING5in1WB524GHz+Wi+Fi+LEDController,,,Supplies/BTF-LIGHTING5in1WB524GHzWiFiLEDController.jpg,1,False,1,1
BTF-LIGHTINGRGBCCT5Colorsin1LED.jpg,BTF LIGHTINGRGBCCT5Colorsin1LED,BTF,misc,,btf lightingrgbcct colorsin,btf lightingrgbcct,e4d78a9896e4c1aff9805d8073b4c162302fd7de8f023980fb0e6697c190322b,46202,,,,,,,,https://www.amazon.ca/s?k=BTF+LIGHTINGRGBCCT5Colorsin1LED,,,Supplies/BTF-LIGHTINGRGBCCT5Colorsin1LED.jpg,1,False,1,1
BurlapRollbytheYard.jpg,Burlap Rollbythe Yard,Burlap,misc,,burlap rollbythe yard,burlap rollbythe,0146cd207c48a6600bd4418f5b06650a2433ce1f4afe9539b71b6973e806b03f,50207,,,,,,,,https://www.amazon.ca/s?k=Burlap+Rollbythe+Yard,,,Supplies/BurlapRollbytheYard.jpg,1,False,1,1
BusinessCardsBlue.jpg,Business Cards Blue,Business,adhesive,,business cards,business cards,a2f36f178532a10507fbe7387ea8c7d2c253f63e1720e586221d5ef9c71127f1,20697,,,,,,,,https://www.amazon.ca/s?k=Business+Cards+Blue,,,Supplies/BusinessCardsBlue.jpg,1,False,2,3
BusinessCardsGold.jpg,Business Cards Gold,Business,adhesive,,business cards,business cards,4e6dd814bdf515319b1f7b921f25b2e7414149cc63ff640be048c4056ce6c7ac,15797,,,,,,,,https://www.amazon.ca/s?k=Business+Cards+Gold,,,Supplies/BusinessCardsGold.jpg,1,False,2,3
BusinessCardsPurple.jpg,Business Cards Purple,Business,adhesive,,business cards purple,business cards,a37333ca8c75bcefdd786d7f92bd7f333155bb80a36d9be808c97ecad2732be8,20987,,,,,,,,https://www.amazon.ca/s?k=Business+Cards+Purple,,,Supplies/BusinessCardsPurple.jpg,1,False,1,3
CableMatters3ProngDryerCord.jpg,Cable Matters3Prong Dryer Cord,Cable,adhesive,,cable matters prong,cable matters,bf5af9eb1f04c156649e5c996245e20d9814bccdf48655dfe912fd03eef12867,31789,,,,,,,,https://www.amazon.ca/s?k=Cable+Matters3Prong+Dryer+Cord,,,Supplies/CableMatters3ProngDryerCord.jpg,1,False,1,1
CakeCollars4x394inchTransparentCakeRolls.jpg,Cake Collars4x394inch Transparent Cake Rolls,Cake,adhesive,,cake collars x,cake collars,55bf375d3737cb8e61b802d423f7f1b6dd790f1ce701e1fe53d80123d3e647f5,27697,,,,,,,,https://www.amazon.ca/s?k=Cake+Collars4x394inch+Transparent+Cake+Rolls,,,Supplies/CakeCollars4x394inchTransparentCakeRolls.jpg,1,False,1,1
"Calcium, Lime, and Rust Remover - 2 Pack.jpg","Calcium, Lime, and Rust Remover 2 Pack","Calcium,",adhesive,,"calcium, calcium lime","calcium, calcium",b2bbab53d69cf305e055111c99df92296e436cf108aa5aed0566d306eef9a3d1,55750,,,,,,,,"https://www.amazon.ca/s?k=Calcium,+Lime,+and+Rust+Remover+2+Pack",,,"Supplies/Calcium, Lime, and Rust Remover - 2 Pack.jpg",1,False,1,1
CalciumSulfateGypsum227g8oz.jpg,Calcium Sulfate Gypsum227g8oz,Calcium,adhesive,,calcium sulfate gypsum,calcium sulfate,0a952e8b73291850d2555ba59d5d51a3554b688646d3ca607d7a476ee2ea539d,28872,,,,,,,,https://www.amazon.ca/s?k=Calcium+Sulfate+Gypsum227g8oz,,,Supplies/CalciumSulfateGypsum227g8oz.jpg,1,False,1,1
CandleDyes-WaxDyesforCandleMaking.jpg,Candle Dyes Wax Dyesfor Candle Making,Candle,adhesive,,candle dyes wax,candle dyes,979c8749bf9f8d7a70fcaa6372a12e076b1dcedd7521af090b53d4ab592761a7,48774,,,,,,,,https://www.amazon.ca/s?k=Candle+Dyes+Wax+Dyesfor+Candle+Making,,,Supplies/CandleDyes-WaxDyesforCandleMaking.jpg,1,False,1,1
Canfield Lead Free Silvergleem Solder Wire-1 2 Lb Spool.jpg,Canfield Lead Free Silvergleem Solder Wire 1 2 Lb Spool,Canfield,adhesive,,canfield lead free,canfield lead,0fc96b6461c0567bf2779738cd911dc486ce803a3db7e0084b44cc74d510e7bb,74082,,,,,,,,https://www.amazon.ca/s?k=Canfield+Lead+Free+Silvergleem+Solder+Wire+1+2+Lb+Spool,,,Supplies/Canfield Lead Free Silvergleem Solder Wire-1 2 Lb Spool.jpg,1,False,1,1
CarpenterC20pcsRawRosewoodLumber.jpg,Carpenter C20pcs Raw Rosewood Lumber,Carpenter,adhesive,,carpenter c raw,carpenter c,9f66c6478049b6af383cc817b0851872f23a1f693aa08f4abce9d5899ad12708,43918,,,,,,,,https://www.amazon.ca/s?k=Carpenter+C20pcs+Raw+Rosewood+Lumber,,,Supplies/CarpenterC20pcsRawRosewoodLumber.jpg,1,False,1,1
CarvingWaxBlock15PieceAssortmentDarkGreen.jpg,Carving Wax Block15Piece Assortment Dark Green,Carving,adhesive,,carving wax block,carving wax,ad19246c70c03de9ac0513b00c3d5336cebbffd85bc207c9f729acad1cb03e7b,24786,,,,,,,,https://www.amazon.ca/s?k=Carving+Wax+Block15Piece+Assortment+Dark+Green,,,Supplies/CarvingWaxBlock15PieceAssortmentDarkGreen.jpg,1,False,1,2
CarvingWaxRingTubeBlueT250.jpg,Carving Wax Ring Tube Blue T250,Carving,adhesive,,carving wax ring,carving wax,139426a4e55d902a38ab2a382909586ba82e79738492c8adc0059361c396b6fc,37610,,,,,,,,https://www.amazon.ca/s?k=Carving+Wax+Ring+Tube+Blue+T250,,,Supplies/CarvingWaxRingTubeBlueT250.jpg,1,False,1,2
"Catit Senses 2.0 Cat Water Fountain Filters, Cat Water Fountain, 5 Pack.jpg","Catit Senses 2.0 Cat Water Fountain Filters, Cat Water Fountain, 5 Pack",Catit,gloves/ppe consumable,,catit senses cat,catit senses,c42e4867e998b63e8abb68b0354c444cb486294391446128da1dd113c78e1365,12073,,,,,,,,"https://www.amazon.ca/s?k=Catit+Senses+2.0+Cat+Water+Fountain+Filters,+Cat+Water+Fountain,+5+Pack",,,"Supplies/Catit Senses 2.0 Cat Water Fountain Filters, Cat Water Fountain, 5 Pack.jpg",1,False,1,1
Cayway30PCSSiliconeResinMouldFlowerPotSet.jpg,Cayway30PCSSilicone Resin Mould Flower Pot Set,Cayway30PCSSilicone,resin,chemical,cayway30pcssilicone cayway pcssilicone,cayway30pcssilicone cayway,2f902436c897a8f6366599725aa4ea4b3176db6ea8c81485a5937ef144f73f65,65120,,,,,,,,https://www.amazon.ca/s?k=Cayway30PCSSilicone+Resin+Mould+Flower+Pot+Set,,,Supplies/Cayway30PCSSiliconeResinMouldFlowerPotSet.jpg,1,False,1,1
CaywayVaseResinMouldsSiliconeSet.jpg,Cayway Vase Resin Moulds Silicone Set,Cayway,resin,chemical,cayway vase resin,cayway vase,8d57d9df579e6b772aa737e1436323bb943667c7f44551669249ce358c541889,47744,,,,,,,,https://www.amazon.ca/s?k=Cayway+Vase+Resin+Moulds+Silicone+Set,,,Supplies/CaywayVaseResinMouldsSiliconeSet.jpg,1,False,1,1
CC3DSilkPurplePLAFilament.jpg,CC3DSilk Purple PLAFilament,CC3DSilk,3d-print consumable,,cc3dsilk cc dsilk,cc3dsilk cc,42a4f8d2689e69798561c586b6e477164d56c90777fd78fe9ee0c61df6fb1b71,35004,,,,,,,,https://www.amazon.ca/s?k=CC3DSilk+Purple+PLAFilament,,,Supplies/CC3DSilkPurplePLAFilament.jpg,1,False,1,1
CCINEEFloralFoamBricks.jpg,CCINEEFloral Foam Bricks,CCINEEFloral,misc,,ccineefloral foam bricks,ccineefloral foam,640edf8d444858193a23ea067b23466dff8384da7b8a5ce8877947420029b7dc,35532,,,,,,,,https://www.amazon.ca/s?k=CCINEEFloral+Foam+Bricks,,,Supplies/CCINEEFloralFoamBricks.jpg,1,False,1,1
CinvoFlatCraftWire3RollsJewelryWireFlexibleAluminumWire.jpg,Cinvo Flat Craft Wire3Rolls Jewelry Wire Flexible Aluminum Wire,Cinvo,misc,,cinvo flat craft,cinvo flat,71adaf7b45224e92f7fce75116dc80ea72beda924113d04c4ecd04edd549c3de,36679,,,,,,,,https://www.amazon.ca/s?k=Cinvo+Flat+Craft+Wire3Rolls+Jewelry+Wire+Flexible+Aluminum+Wire,,,Supplies/CinvoFlatCraftWire3RollsJewelryWireFlexibleAluminumWire.jpg,1,False,1,1
CivilipiChipGemstoneBeads.jpg,Civilipi Chip Gemstone Beads,Civilipi,misc,,civilipi chip gemstone,civilipi chip,8cc728846d32828b68feaf08d71ecc3419e0bb6bcf82648181ec5a7d5139a0d5,77967,,,,,,,,https://www.amazon.ca/s?k=Civilipi+Chip+Gemstone+Beads,,,Supplies/CivilipiChipGemstoneBeads.jpg,1,False,1,1
CNCTOPBAOS 4Pcs Pink Resin Board Sheet Instead of Wood for CNC Engraving Machine Cutting Wood Burning DIY Model Mold Size 100x100x30mm and 50x100x30mm (4 Pieces).jpg,CNCTOPBAOS 4Pcs Pink Resin Board Sheet Instead of Wood for CNC Engraving Machine Cutting Wood Burning DIY Model Mold Size 100x100x30mm and 50x100x30mm (4 Pieces),CNCTOPBAOS,resin,chemical,cnctopbaos pink resin,cnctopbaos pink,005f841b2643ce5df59ccba662d5d4e092591f2ad571550c387b75336bb9db8d,20801,,,,,,,,https://www.amazon.ca/s?k=CNCTOPBAOS+4Pcs+Pink+Resin+Board+Sheet+Instead+of+Wood+for+CNC+Engraving+Machine+Cutting+Wood+Burning+DIY+Model+Mold+Size+100x100x30mm+and+50x100x30mm+(4+Pieces),,,Supplies/CNCTOPBAOS 4Pcs Pink Resin Board Sheet Instead of Wood for CNC Engraving Machine Cutting Wood Burning DIY Model Mold Size 100x100x30mm and 50x100x30mm (4 Pieces).jpg,1,False,1,1
CoaduraUnfinishedNaturalWoodSlices30Pcs.jpg,Coadura Unfinished Natural Wood Slices30Pcs,Coadura,misc,,coadura unfinished natural,coadura unfinished,183eb65c783058b04be3e7d6063a3c38a377eb13248653f973a3fd4a6788f86a,73657,,,,,,,,https://www.amazon.ca/s?k=Coadura+Unfinished+Natural+Wood+Slices30Pcs,,,Supplies/CoaduraUnfinishedNaturalWoodSlices30Pcs.jpg,1,False,1,1
Coddsmz6PackDecorative100CottonPillowCoversSquare.jpg,Coddsmz6Pack Decorative100Cotton Pillow Covers Square,Coddsmz6Pack,misc,,coddsmz6pack coddsmz decorative,coddsmz6pack coddsmz,92c0984867d29e1ed3c4f3f5910bb62b9af003347c3c484a7555b28e5fa3bf78,12958,,,,,,,,https://www.amazon.ca/s?k=Coddsmz6Pack+Decorative100Cotton+Pillow+Covers+Square,,,Supplies/Coddsmz6PackDecorative100CottonPillowCoversSquare.jpg,1,False,1,1
CoolCrafts12PackDriedFlowersforSoap.jpg,Cool Crafts12Pack Dried Flowersfor Soap,Cool,misc,,cool crafts dried,cool crafts,25f0c46e15c499961c0a29ff8b7ef94d9317d3855a4d61b1f67fbaa60df9ea87,104944,,,,,,,,https://www.amazon.ca/s?k=Cool+Crafts12Pack+Dried+Flowersfor+Soap,,,Supplies/CoolCrafts12PackDriedFlowersforSoap.jpg,1,False,1,1
"Copper Foil Tape,Conductive Tape with Single-Sided Conductive Adhesive for Electrical Repair,DIY Crafts,Paper Circuits,Home Decor (4Roll(5mm,8mm)).jpg","Copper Foil Tape,Conductive Tape with Single Sided Conductive Adhesive for Electrical Repair,DIY Crafts,Paper Circuits,Home Decor (4Roll(5mm,8mm))",Copper,tape/masking,chemical,copper foil tape,copper foil,3547ef0db33f8a4cae232815da8bade6810eeadddb2d41f9b631c752c93260e4,33600,,,,,,,,"https://www.amazon.ca/s?k=Copper+Foil+Tape,Conductive+Tape+with+Single+Sided+Conductive+Adhesive+for+Electrical+Repair,DIY+Crafts,Paper+Circuits,Home+Decor+(4Roll(5mm,8mm))",,,"Supplies/Copper Foil Tape,Conductive Tape with Single-Sided Conductive Adhesive for Electrical Repair,DIY Crafts,Paper Circuits,Home Decor (4Roll(5mm,8mm)).jpg",1,False,1,1
CopperAlloyforSilverJewelry-CorrosionResistantCopper.jpg,Copper Alloyfor Silver Jewelry Corrosion Resistant Copper,Copper,misc,,copper alloyfor jewelry,copper alloyfor,a20162354f8b2f7109031f53ee7cc98b37dc2c2549e06975f19e9418a89e9d52,102423,,,,,,,,https://www.amazon.ca/s?k=Copper+Alloyfor+Silver+Jewelry+Corrosion+Resistant+Copper,,,Supplies/CopperAlloyforSilverJewelry-CorrosionResistantCopper.jpg,1,False,1,1
CornucopiaMetalChairWebbingsClips.jpg,Cornucopia Metal Chair Webbings Clips,Cornucopia,misc,,cornucopia metal chair,cornucopia metal,ffca7798728695dbdf055a205fe85422a6afd5aa7ac0616ec1ba7d3d1d1ba798,50591,,,,,,,,https://www.amazon.ca/s?k=Cornucopia+Metal+Chair+Webbings+Clips,,,Supplies/CornucopiaMetalChairWebbingsClips.jpg,1,False,1,1
CountryBrookDesign-Durable1InchHeavyNylonWebbingWhite.jpg,Country Brook Design Durable1Inch Heavy Nylon Webbing White,Country,misc,,country brook design,country brook,5c8d4f151411c63a597d29097923add3d5433b8ec566f607b9c8226a9dfc42ed,27966,,,,,,,,https://www.amazon.ca/s?k=Country+Brook+Design+Durable1Inch+Heavy+Nylon+Webbing+White,,,Supplies/CountryBrookDesign-Durable1InchHeavyNylonWebbingWhite.jpg,1,False,1,1
CozYoursNaturalSoyWaxforCandleMaking.jpg,Coz Yours Natural Soy Waxfor Candle Making,Coz,adhesive,,coz yours natural,coz yours,2778779f7ca5a7e8d7f23ed428e5fa09685918510af10e0978bf3209d26275c8,23535,,,,,,,,https://www.amazon.ca/s?k=Coz+Yours+Natural+Soy+Waxfor+Candle+Making,,,Supplies/CozYoursNaturalSoyWaxforCandleMaking.jpg,1,False,1,1
CraftdadyGeometricBlankHollowFrameCharms.jpg,Craftdady Geometric Blank Hollow Frame Charms,Craftdady,misc,,craftdady geometric blank,craftdady geometric,ee2b16bd318291a67e47a700d10e182dbb66fc63667a511c2a8af77f94d380e3,38558,,,,,,,,https://www.amazon.ca/s?k=Craftdady+Geometric+Blank+Hollow+Frame+Charms,,,Supplies/CraftdadyGeometricBlankHollowFrameCharms.jpg,1,False,1,1
CRAFTSMANGeneralPurposeDustCollectionBags.jpg,CRAFTSMANGeneral Purpose Dust Collection Bags,CRAFTSMANGeneral,packaging,,craftsmangeneral purpose dust,craftsmangeneral purpose,86e50b8368ed23e2378b9f4083b0ec982263639391e5d2d374ccfeff00d17030,84853,,,,,,,,https://www.amazon.ca/s?k=CRAFTSMANGeneral+Purpose+Dust+Collection+Bags,,,Supplies/CRAFTSMANGeneralPurposeDustCollectionBags.jpg,1,False,1,1
CRAFTWIRE14Gauge925SterlingSilverWireRoundHalfHard5FT.jpg,CRAFTWIRE14Gauge925Sterling Silver Wire Round Half Hard5FT,CRAFTWIRE14Gauge925Sterling,misc,,craftwire14gauge925sterling craftwire gauge,craftwire14gauge925sterling craftwire,639444f036bdca88812aae54cf230d3049c7f815194d80ec212b8b82355aba37,37248,,,,,,,,https://www.amazon.ca/s?k=CRAFTWIRE14Gauge925Sterling+Silver+Wire+Round+Half+Hard5FT,,,Supplies/CRAFTWIRE14Gauge925SterlingSilverWireRoundHalfHard5FT.jpg,4,True,1,1
CraftWorld04TipFinePointPensforCricut.jpg,Craft World04Tip Fine Point Pensfor Cricut,Cricut,blade/cutting,,cricut craft world,cricut craft,6ba0ab75a46126960199a5cb15e03ef11f98fbd091028d6278c0cbaa8157a0b2,51611,,,,,,,,https://www.amazon.ca/s?k=Craft+World04Tip+Fine+Point+Pensfor+Cricut,,,Supplies/CraftWorld04TipFinePointPensforCricut.jpg,1,False,1,1
Creality3DPrinterBrassNozzlesandHardenedSteelExtruderNozzlesKit.jpg,Creality3DPrinter Brass Nozzlesand Hardened Steel Extruder Nozzles Kit,Creality,3d-print consumable,,creality dprinter brass,creality dprinter,34da8fb6698f1e00fde59dfd585d4afbad796bd799805ae306414139634d7179,36715,,,,,,,,https://www.amazon.ca/s?k=Creality3DPrinter+Brass+Nozzlesand+Hardened+Steel+Extruder+Nozzles+Kit,,,Supplies/Creality3DPrinterBrassNozzlesandHardenedSteelExtruderNozzlesKit.jpg,1,False,1,2
Creality3DPrinterFilament175mmBlack.jpg,Creality3DPrinter Filament175mm Black,Creality,3d-print consumable,,creality dprinter filament,creality dprinter,dcecba3af25586cb5762733adfdc9b499d2d559f8de09e168a0e4dbaa35e8d60,47167,,,,,,,,https://www.amazon.ca/s?k=Creality3DPrinter+Filament175mm+Black,,,Supplies/Creality3DPrinterFilament175mmBlack.jpg,1,False,1,2
CrealityOfficial2MCapricornTeflonTube.jpg,Creality Official2MCapricorn Teflon Tube,Creality,adhesive,,creality official mcapricorn,creality official,883330adad28049a61938ad53c55873892549c0edc91f216eda6475abe617f26,25202,,,,,,,,https://www.amazon.ca/s?k=Creality+Official2MCapricorn+Teflon+Tube,,,Supplies/CrealityOfficial2MCapricornTeflonTube.jpg,1,False,1,2
CrealityOfficialCapricornBowdenPTFETubingKit.jpg,Creality Official Capricorn Bowden PTFETubing Kit,Creality,adhesive,,creality official capricorn,creality official,f8d5f93495f0c68c105a234878f2f2f6d24c617a516edb3860d0441dafe0d470,35599,,,,,,,,https://www.amazon.ca/s?k=Creality+Official+Capricorn+Bowden+PTFETubing+Kit,,,Supplies/CrealityOfficialCapricornBowdenPTFETubingKit.jpg,1,False,1,2
CrealityPETG3DPrintingFilamentTransparent.jpg,Creality PETG3DPrinting Filament Transparent,Creality,3d-print consumable,,creality petg dprinting,creality petg,764ea3d45b2e8937cc15139ac9142f44139e103b1e91e5210d905a28c6244592,65883,,,,,,,,https://www.amazon.ca/s?k=Creality+PETG3DPrinting+Filament+Transparent,,,Supplies/CrealityPETG3DPrintingFilamentTransparent.jpg,1,False,1,1
Cricut2002217CuttingMat12X12Variety3-Pack.jpg,Cricut2002217Cutting Mat12X12Variety3 Pack,Cricut,blade/cutting,,cricut cutting mat,cricut cutting,531ba82bf80586041c8d28954a5debbf9c5a1940a0986c5f15bce0a4c39a6475,17963,,,,,,,,https://www.amazon.ca/s?k=Cricut2002217Cutting+Mat12X12Variety3+Pack,,,Supplies/Cricut2002217CuttingMat12X12Variety3-Pack.jpg,1,False,1,1
CricutInfusibleinkmarkerssetof30.jpg,Cricut Infusibleinkmarkerssetof30,Cricut,blade/cutting,chemical,cricut infusibleinkmarkerssetof,cricut infusibleinkmarkerssetof,50c4971fc15799ec6684b6703694791c2fd1b35fd11b12cc3b5c64d50ad9cb8e,47266,,,,,,,,https://www.amazon.ca/s?k=Cricut+Infusibleinkmarkerssetof30,,,Supplies/CricutInfusibleinkmarkerssetof30.jpg,1,False,1,1
CricutInfusibleInkPenSet0430ctMultiOneSize.jpg,Cricut Infusible Ink Pen Set0430ct Multi One Size,Cricut,blade/cutting,chemical,cricut infusible ink,cricut infusible,63935c9dba5d750579c4942b2fe94b73d485a5519451fbaa3cd417feb2c58416,54137,,,,,,,,https://www.amazon.ca/s?k=Cricut+Infusible+Ink+Pen+Set0430ct+Multi+One+Size,,,Supplies/CricutInfusibleInkPenSet0430ctMultiOneSize.jpg,1,False,8,8
CricutInfusibleInkPensNeon.jpg,Cricut Infusible Ink Pens Neon,Cricut,blade/cutting,chemical,cricut infusible ink,cricut infusible,647cd160e217fcaa56e95a8322f2a66d828a5c25e25362ea207e3294743f6739,50284,,,,,,,,https://www.amazon.ca/s?k=Cricut+Infusible+Ink+Pens+Neon,,,Supplies/CricutInfusibleInkPensNeon.jpg,1,False,8,8
CricutInfusibleInkPensWaterColorSplash.jpg,Cricut Infusible Ink Pens Water Color Splash,Cricut,blade/cutting,chemical,cricut infusible ink,cricut infusible,d5b3fcbed9d4e813ec6d90925b8498afffb5b4734e3f24dfde1d1c84e4ce5860,80566,,,,,,,,https://www.amazon.ca/s?k=Cricut+Infusible+Ink+Pens+Water+Color+Splash,,,Supplies/CricutInfusibleInkPensWaterColorSplash.jpg,1,False,8,8
CricutInfusibleInkTransferSheets.jpg,Cricut Infusible Ink Transfer Sheets,Cricut,blade/cutting,chemical,cricut infusible ink,cricut infusible,2202dfbbeabef1a30aaf8149bfad7541cf5dceb9b631f93763f54166751767fb,27171,,,,,,,,https://www.amazon.ca/s?k=Cricut+Infusible+Ink+Transfer+Sheets,,,Supplies/CricutInfusibleInkTransferSheets.jpg,1,False,8,8
